0.28858451,-0.020294171,-0.13290514,-0.9952786,-0.98311061,-0.91352645,-0.99511208,-0.98318457,-0.92352702,-0.93472378,-0.56737807,-0.74441253,0.85294738,0.68584458,0.81426278,-0.96552279,-0.99994465,-0.99986303,-0.99461218,0.37631389,0.43512919,0.66079033,-0.95943388,-0.9505515,-0.95799295,-0.94630524,-0.99255572,-0.95943388,-0.99849285
0.27841883,-0.016410568,-0.12352019,-0.99824528,-0.9753002200000001,-0.96032199,-0.99880719,-0.97491437,-0.95768622,-0.94306751,-0.55785126,-0.81840869,0.84930787,0.68584458,0.82263681,-0.98193011,-0.9999913,-0.99978838,-0.99840537,-0.013428663,-0.07269189,0.5793816899999999,-0.9792891500000001,-0.97605707,-0.97824725,-0.97871147,-0.9953329400000001,-0.9792891500000001,-0.99948803
0.27965306,-0.019467156,-0.11346169,-0.9953795600000001,-0.96718701,-0.9789439599999999,-0.99651994,-0.9636683700000001,-0.97746859,-0.93869155,-0.55785126,-0.81840869,0.84360895,0.68240094,0.8393441699999999,-0.98347777,-0.99996908,-0.99965987,-0.9994695,-0.12469839,-0.18110479,0.60890014,-0.98370313,-0.98801962,-0.98832678,-0.98649613,-0.9953329400000001,-0.98370313,-0.9996821
0.27917394,-0.026200646,-0.12328257,-0.99609149,-0.9834027,-0.9906751,-0.99709947,-0.98274984,-0.9893025,-0.93869155,-0.57615889,-0.82971145,0.84360895,0.68240094,0.83786929,-0.98609328,-0.99997554,-0.999736,-0.99950371,-0.30569299,-0.36265405,0.50745887,-0.98654176,-0.98642135,-0.98643053,-0.98649613,-0.99704479,-0.98654176,-0.99973743
0.27662877,-0.016569655,-0.11536185,-0.99813862,-0.98081727,-0.99048163,-0.99832113,-0.97967187,-0.99044113,-0.94246912,-0.56917385,-0.82470529,0.84909512,0.68324978,0.83786929,-0.99265311,-0.99999061,-0.99985588,-0.9997565899999999,-0.15580432,-0.18976271,0.59921296,-0.99282715,-0.99127536,-0.9911702999999999,-0.99096187,-0.99704479,-0.99282715,-0.99988074
0.27719877,-0.01009785,-0.10513725,-0.99733496,-0.9904868100000001,-0.99542003,-0.9976274000000001,-0.99021769,-0.9955489,-0.94246912,-0.56568389,-0.82276614,0.84909512,0.69558572,0.84592156,-0.9939277,-0.99998547,-0.9998569899999999,-0.99991738,-0.20997915,-0.15106365,0.18042444,-0.99429499,-0.99524897,-0.99500944,-0.9957457199999999,-0.9941746,-0.99429499,-0.9999199
0.27945388,-0.019640776,-0.11002215,-0.99692104,-0.96718593,-0.98311783,-0.99700268,-0.96609671,-0.98311627,-0.94098663,-0.56568389,-0.81718902,0.85104022,0.6743471599999999,0.83359122,-0.98683671,-0.99998182,-0.99965834,-0.99963389,-0.095852111,-0.13572875,0.61084543,-0.9874657,-0.98274603,-0.98675558,-0.97819083,-0.99314603,-0.9874657,-0.99973422
0.27743247,-0.030488303,-0.12536043,-0.9965592599999999,-0.96672843,-0.98158533,-0.99648525,-0.96631315,-0.98298176,-0.94098663,-0.57263824,-0.81718902,0.85032778,0.67041013,0.83238324,-0.97685142,-0.99997978,-0.9993410700000001,-0.99916364,-0.16163423,-0.017120153,0.56142107,-0.97745766,-0.97599674,-0.97650361,-0.97819083,-0.98759749,-0.97745766,-0.9994359
0.27729342,-0.021750698,-0.12075082,-0.99732847,-0.96124532,-0.98367156,-0.9975957600000001,-0.95723623,-0.98437928,-0.94059758,-0.56417505,-0.82352693,0.85032778,0.67041013,0.83238324,-0.98329507,-0.99998544,-0.99952783,-0.99942598,-0.16479067,-0.033767493,0.72423433,-0.98363087,-0.97751373,-0.97897119,-0.97844904,-0.99415011,-0.98363087,-0.99961104
0.28058569,-0.0099602983,-0.10606516,-0.99480344,-0.9727584,-0.98624387,-0.99540462,-0.9736632200000001,-0.98564195,-0.94002751,-0.55459369,-0.81585037,0.84544241,0.68475694,0.83845531,-0.98654074,-0.99996282,-0.99966171,-0.99971795,-0.17624116,-0.44765092,0.39186658,-0.9867719700000001,-0.98670243,-0.98837827,-0.98774589,-0.99415011,-0.9867719700000001,-0.99974394
0.27688027,-0.012721805,-0.10343832,-0.99481511,-0.97307692,-0.98535702,-0.99550927,-0.9739479599999999,-0.98517247,-0.94002751,-0.55459369,-0.81585037,0.84544241,0.68475694,0.83845531,-0.9878826000000001,-0.9999646599999999,-0.99972388,-0.99966654,0.008503661799999999,-0.35591621,0.22730862,-0.98804033,-0.98590171,-0.9875399500000001,-0.98774589,-0.99250912,-0.98804033,-0.99976561
0.27622817,-0.021441302,-0.10820234,-0.99824595,-0.9872137600000001,-0.99272659,-0.99825127,-0.98599654,-0.99318188,-0.94390578,-0.57142214,-0.82069493,0.85053227,0.6865276,0.84601343,-0.9946236000000001,-0.99999109,-0.99988649,-0.9998790400000001,-0.26723866,-0.11897109,0.1655597,-0.99477563,-0.99611776,-0.99579871,-0.99541508,-0.99250912,-0.99477563,-0.99993006
0.278457,-0.020414761,-0.11273172,-0.9991348799999999,-0.98468004,-0.99627424,-0.99907654,-0.9829370200000001,-0.99641031,-0.94390578,-0.5697041900000001,-0.82503369,0.85206858,0.6865276,0.84601343,-0.99511608,-0.9999962999999999,-0.99987726,-0.99991888,-0.035235838,-0.15630495,0.11396453,-0.99532501,-0.99656707,-0.99609128,-0.99541508,-0.99151735,-0.99532501,-0.9999394700000001
0.27717497,-0.014712802,-0.10675647,-0.99918834,-0.99052638,-0.99336501,-0.9992113500000001,-0.99068725,-0.99216753,-0.94332286,-0.56935747,-0.8225147,0.85203494,0.6926473,0.8463496,-0.99656409,-0.9999967,-0.9999359799999999,-0.99988867,0.043618841,-0.14385258,0.097965304,-0.99670013,-0.9983924,-0.99807005,-0.99736644,-0.9994408,-0.99670013,-0.99996377
0.29794572,0.027093908,-0.061668123,-0.98864079,-0.8166986000000001,-0.90190653,-0.98895795,-0.79428042,-0.8880146,-0.92597669,-0.44846574,-0.73057881,0.84866648,0.68064999,0.83820463,-0.90380553,-0.9998037400000001,-0.98939981,-0.99119755,0.82187193,0.73765624,0.94534472,-0.90458778,-0.83989567,-0.83587056,-0.90351446,-0.97560046,-0.90458778,-0.99178992
0.27920345,-0.023020143,-0.12208028,-0.99683904,-0.97484812,-0.98338551,-0.99709389,-0.97333193,-0.9840653499999999,-0.9417158,-0.57093916,-0.81763455,0.84866648,0.68064999,0.83820463,-0.98440195,-0.99998138,-0.99972099,-0.99936633,0.32959319,0.23799944,0.53873094,-0.9844638100000001,-0.98754846,-0.98798809,-0.9847246200000001,-0.99001879,-0.9844638100000001,-0.99969741
0.27903836,-0.014800378,-0.11684896,-0.99694116,-0.98186562,-0.98257653,-0.99721998,-0.98161964,-0.98133604,-0.9417158,-0.56349958,-0.8242149,0.85257303,0.6888947,0.83839767,-0.98929607,-0.99998225,-0.99985807,-0.99951471,0.28049739,0.12711242,0.53834512,-0.98904307,-0.99093187,-0.99117062,-0.99169252,-0.99049292,-0.98904307,-0.99981182
0.2801349,-0.013916951,-0.10637048,-0.99769492,-0.98751567,-0.99040744,-0.99801432,-0.98795448,-0.99219012,-0.94207598,-0.56349958,-0.81589176,0.84985145,0.69387601,0.83839767,-0.99490653,-0.99998663,-0.99990377,-0.99982273,0.15336261,-0.097573537,0.1283793,-0.99507155,-0.99268417,-0.99358148,-0.99093326,-0.9950440699999999,-0.99507155,-0.99992126
0.27773106,-0.018210718,-0.10918803,-0.99749074,-0.99322197,-0.99612795,-0.99790305,-0.99271072,-0.99649182,-0.94487012,-0.5750910299999999,-0.81589176,0.84715408,0.69259112,0.8472260700000001,-0.99814286,-0.99998657,-0.99996318,-0.99994398,0.19087473,-0.045007306,0.030811416,-0.99872681,-0.99741361,-0.99816625,-0.99093326,-0.9950440699999999,-0.99872681,-0.99998555
0.27556818,-0.016979698,-0.11142918,-0.99781139,-0.9905223,-0.99762104,-0.99820522,-0.98946983,-0.99719303,-0.94566163,-0.5733418300000001,-0.82658225,0.84715408,0.69259112,0.84750921,-0.99741806,-0.9999879,-0.9999465,-0.99995659,0.1109392,0.07445275899999999,0.25549758,-0.9979723700000001,-0.99879494,-0.99841011,-0.99704606,-0.99604687,-0.9979723700000001,-0.9999808
0.27756171,-0.014318487,-0.10787724,-0.99790424,-0.99431129,-0.99595166,-0.99836517,-0.99360447,-0.9955948100000001,-0.94147242,-0.57295816,-0.82002259,0.85161294,0.69476646,0.84750921,-0.99810107,-0.99998932,-0.9999576999999999,-0.99994167,0.067142244,-0.039385653,0.20571749,-0.99844133,-0.99798984,-0.99759806,-0.99542945,-0.99604687,-0.99844133,-0.99998402
0.27715238,-0.017983328,-0.10660117,-0.99776322,-0.98995727,-0.99658567,-0.99829082,-0.9896687,-0.99670045,-0.94147242,-0.57295816,-0.81751965,0.84968627,0.68945922,0.84986038,-0.99765121,-0.99998837,-0.999941,-0.9999489499999999,0.11619943,0.10881227,0.11959726,-0.997891,-0.99752775,-0.99753235,-0.99406371,-0.99500339,-0.997891,-0.99997613
0.2756763,-0.021264234,-0.11080122,-0.99786211,-0.99009076,-0.99459257,-0.99833345,-0.98947266,-0.99448451,-0.94456672,-0.5752878299999999,-0.81751965,0.84968627,0.68945922,0.84137235,-0.99562527,-0.99998832,-0.99991263,-0.99990737,-0.097758652,0.08440645200000001,0.10756232,-0.99589346,-0.99728461,-0.99694728,-0.99406371,-0.99557597,-0.99589346,-0.99994969
0.2792002,-0.017714427,-0.10916135,-0.99838929,-0.98730784,-0.99083159,-0.99886852,-0.98677131,-0.98963739,-0.94367519,-0.56780337,-0.82543702,0.85001518,0.69190301,0.84137235,-0.99512555,-0.99999178,-0.99992007,-0.99983682,-0.041202468,-0.039424574,0.43650203,-0.99521534,-0.9965106500000001,-0.9959200499999999,-0.99414104,-0.99557597,-0.99521534,-0.99993773
0.28171549,-0.011910678,-0.10287513,-0.99853388,-0.98848901,-0.99318367,-0.9986743300000001,-0.98854392,-0.99328718,-0.94255883,-0.5638692199999999,-0.81539879,0.85252893,0.69354066,0.84726168,-0.9944015,-0.99998971,-0.9998814,-0.999845,-0.22370213,-0.04662344,0.26522187,-0.99419344,-0.99494985,-0.99542435,-0.99299264,-0.99520739,-0.99419344,-0.99991728
0.27899267,-0.014531029,-0.10659617,-0.9980596900000001,-0.98606983,-0.99342424,-0.9980591599999999,-0.98519239,-0.99501788,-0.94255883,-0.5638692199999999,-0.81539879,0.8504402599999999,0.6918851499999999,0.8415645899999999,-0.99565454,-0.9999899,-0.99989741,-0.99988911,0.13194588,0.27857064,0.28104887,-0.9957494,-0.99441625,-0.99487387,-0.99299264,-0.99385452,-0.9957494,-0.9999377699999999
0.27573444,-0.01801884,-0.10677578,-0.99925496,-0.99366888,-0.9941888,-0.99940654,-0.99362014,-0.99358295,-0.94288961,-0.57586911,-0.82266472,0.8504402599999999,0.69127318,0.8415645899999999,-0.99824199,-0.9999964,-0.99996669,-0.99990523,0.14266263,0.079348194,0.25680704,-0.9985525,-0.9977615399999999,-0.9977141,-0.9943684699999999,-0.99417248,-0.9985525,-0.99998462
0.14450396,0.18926326,0.06276931700000001,-0.90429967,-0.18193654,-0.44315051,-0.90110019,-0.11081268,-0.40059935,-0.93189578,0.042098681,-0.3365258,0.71647623,0.6558130599999999,0.80898559,-0.53697289,-0.99147358,-0.7932229200000001,-0.81428623,-0.99084317,-0.9503355,0.98594537,-0.5543692,-0.18717165,-0.20730115,-0.46830669,-0.87413908,-0.5543692,-0.83205491
0.28725164,-0.037455064,-0.14597431,-0.98291504,-0.89160489,-0.94143811,-0.9844178099999999,-0.89137296,-0.93336072,-0.93189578,-0.49953681,-0.82469972,0.82636555,0.6558130599999999,0.80898559,-0.93271174,-0.99976274,-0.99661166,-0.99557478,-0.92931336,-0.29980838,0.4389848,-0.93459377,-0.9319542200000001,-0.93254518,-0.94554244,-0.9833129,-0.93459377,-0.99683999
0.2799976,-0.019484036,-0.10572355,-0.9928183900000001,-0.94035041,-0.98149266,-0.99309238,-0.93692706,-0.9806691,-0.935389,-0.56525476,-0.82253173,0.84772493,0.66274101,0.83760928,-0.97627349,-0.99994266,-0.999086,-0.99957973,-0.83824416,-0.71400919,0.73545553,-0.97699498,-0.97105963,-0.9762847099999999,-0.9703291000000001,-0.9833129,-0.97699498,-0.9993789
0.22184689,0.034107675,-0.12361242,-0.81470826,-0.749418,-0.57189889,-0.87868152,-0.77689463,-0.7007097799999999,-0.73715155,-0.31840187,-0.47333399,0.5034607800000001,0.6607428400000001,0.5684366,-0.80656485,-0.98152605,-0.98239981,-0.91395505,-0.026317204,-0.85798787,-0.36271177,-0.81575864,-0.5081253100000001,-0.54741684,-0.6446359699999999,-0.99198739,-0.81575864,-0.953856
-0.041701306,0.17510248,0.025551778,-0.75839283,-0.58653735,-0.43911019,-0.77411817,-0.5553503,-0.43873576,-0.73715155,-0.21299426,-0.47333399,0.5034607800000001,0.6607428400000001,0.5684366,-0.45642363,-0.94944907,-0.89942139,-0.82900296,-0.48927158,-0.90890877,0.32502966,-0.50739668,-0.49055481,-0.5229184,-0.62415949,-0.99198739,-0.50739668,-0.86214893
0.013903671,0.15329608,0.016242945,-0.80863778,-0.57274619,-0.6264154199999999,-0.80621297,-0.5338107,-0.57939359,-0.91606376,-0.21299426,-0.4804685,0.5663157599999999,0.68182878,0.80528959,-0.57894843,-0.9669935,-0.91141713,-0.91117207,-0.96116524,-0.9416896300000001,0.88738932,-0.62102725,-0.48451097,-0.47032362,-0.62415949,-0.85000619,-0.62102725,-0.90355084
0.30368927,-0.0042428053,-0.15085028,-0.95650333,-0.83867155,-0.94300953,-0.9620059399999999,-0.84482083,-0.93719466,-0.91606376,-0.43888293,-0.81719544,0.80103579,0.67680924,0.80528959,-0.91197211,-0.99873538,-0.99414505,-0.9950997700000001,-0.9105816,-0.70601421,0.37301588,-0.91595384,-0.89361999,-0.9143545,-0.89982042,-0.99105658,-0.91595384,-0.99459929
0.29075969,-0.02403476,-0.11673889,-0.97737449,-0.96384053,-0.96250503,-0.9776306,-0.95938205,-0.96225396,-0.91682527,-0.57174232,-0.82009798,0.84280757,0.67680924,0.8199813500000001,-0.97009712,-0.99961334,-0.99952732,-0.99874668,-0.94519479,-0.9112514,0.81463189,-0.97480504,-0.9566084,-0.96145787,-0.96576109,-0.99105658,-0.97480504,-0.99915173
0.27090823,-0.014412968,-0.10652245,-0.9938560400000001,-0.9931787,-0.9934703,-0.993878,-0.9921308599999999,-0.99278814,-0.9416171,-0.57174232,-0.82009798,0.84280757,0.69495193,0.84887263,-0.9943651999999999,-0.99994625,-0.9999516000000001,-0.99988966,-0.5623617400000001,-0.46792899,0.30846812,-0.99523836,-0.9955015699999999,-0.99534349,-0.99294196,-0.9947166200000001,-0.99523836,-0.9999346
0.2795534,-0.017001147,-0.11051668,-0.99607594,-0.99578152,-0.99822168,-0.99628687,-0.9963699499999999,-0.9990364900000001,-0.9416171,-0.57008942,-0.82369845,0.85061461,0.69495193,0.84887263,-0.99860643,-0.99997514,-0.99998041,-0.9999736,-0.42516976,-0.25641868,0.26757742,-0.99906744,-0.99906531,-0.99911184,-0.99708483,-0.9956285499999999,-0.99906744,-0.99999415
0.27635864,-0.016138088,-0.10803259,-0.99557733,-0.99454385,-0.99454372,-0.99623837,-0.99420125,-0.99540731,-0.93831151,-0.57008942,-0.82369845,0.85025781,0.69609189,0.84248372,-0.99754897,-0.9999714,-0.99997161,-0.99991549,-0.3349185,-0.56464246,0.12085188,-0.9980118,-0.9955942,-0.99635346,-0.99266963,-0.99733606,-0.9980118,-0.99997121
0.23715407,0.0078251224,-0.12283791,-0.97995358,-0.8661934100000001,-0.96829047,-0.98017878,-0.88231587,-0.96609671,-0.93963693,-0.51927086,-0.82356971,0.81349001,0.61497281,0.82462455,-0.9298035100000001,-0.99938522,-0.99496795,-0.9987982,0.09110737200000001,0.58572318,0.049251575,-0.92623334,-0.94594716,-0.95459778,-0.93281186,-0.97992986,-0.92623334,-0.99651168
0.2731084,0.0065181116,-0.10947182,-0.99078294,-0.93506515,-0.99072156,-0.99249787,-0.92856262,-0.98958434,-0.93963693,-0.51927086,-0.82356971,0.83314308,0.69578249,0.8438828900000001,-0.97219539,-0.99991443,-0.9979426,-0.99983342,-0.68810256,-0.022209594,0.14751037,-0.96816289,-0.94767986,-0.94899636,-0.96328599,-0.99111715,-0.96816289,-0.99880214
0.28150539,-0.018434859,-0.11139287,-0.99546804,-0.98433022,-0.99099514,-0.99597751,-0.98230937,-0.99028357,-0.9397887700000001,-0.56850461,-0.82135776,0.84530068,0.68978423,0.8438828900000001,-0.99211439,-0.99996763,-0.99989017,-0.99982754,-0.06803092099999999,-0.27920034,-0.10108775,-0.99295106,-0.99577426,-0.99602927,-0.99315619,-0.99412884,-0.99295106,-0.99990084
0.27843225,-0.019654302,-0.10797029,-0.99439029,-0.98456278,-0.99198578,-0.99505023,-0.98452195,-0.99261705,-0.9397887700000001,-0.5647431000000001,-0.82135776,0.84530068,0.68819188,0.83996554,-0.99259795,-0.99996049,-0.99988406,-0.99986317,-0.23155646,-0.33381329,0.10309262,-0.9934379,-0.9938755,-0.994775,-0.99211327,-0.99743812,-0.9934379,-0.99990154
0.2733796,-0.009940106400000001,-0.10839283,-0.9955058,-0.98176748,-0.99347363,-0.9957063900000001,-0.98091907,-0.99486368,-0.94012022,-0.56413064,-0.82244411,0.84833198,0.68819188,0.83996554,-0.9907290399999999,-0.99996753,-0.99977353,-0.99989442,-0.22899227,0.10808804,0.08882354200000001,-0.99091407,-0.9928120499999999,-0.99267801,-0.99211327,-0.99743812,-0.99091407,-0.99985491
0.27905615,-0.01626097,-0.11281565,-0.9950187700000001,-0.97044631,-0.98926612,-0.9948176399999999,-0.96514978,-0.99024636,-0.94171541,-0.56413064,-0.82355129,0.84833198,0.68743749,0.8357620100000001,-0.9869718,-0.99996623,-0.99971934,-0.99977158,-0.53852513,0.1242124,0.2066975,-0.98754731,-0.99324099,-0.99400937,-0.98932754,-0.99654809,-0.98754731,-0.99979202
0.2785991,-0.019910142,-0.1111806,-0.99474489,-0.97949566,-0.98796152,-0.9944187,-0.97734899,-0.9876041,-0.94171541,-0.57074022,-0.82355129,0.84852904,0.68743749,0.8357620100000001,-0.98903607,-0.99996388,-0.99982759,-0.99975746,-0.57669161,-0.24410899,0.35977494,-0.9901226400000001,-0.99402631,-0.99500811,-0.98932754,-0.99166591,-0.9901226400000001,-0.99984546
0.27328142,-0.011127209,-0.10634926,-0.9958764,-0.9891107,-0.99341322,-0.99614139,-0.98804909,-0.9915391099999999,-0.942012,-0.5667885499999999,-0.82618577,0.8473295,0.69343071,0.84604695,-0.9921442700000001,-0.99997055,-0.99987058,-0.99988755,-0.36229685,-0.10436115,0.007964408500000001,-0.99302412,-0.99767465,-0.99779467,-0.9935531399999999,-0.99166591,-0.99302412,-0.9999082
0.27853812,-0.016173432,-0.10970656,-0.99664602,-0.98297482,-0.99479797,-0.99694978,-0.98185178,-0.99345774,-0.9432431,-0.5667885499999999,-0.82573272,0.8473295,0.68862147,0.8463095899999999,-0.99362814,-0.99998027,-0.9998779,-0.9999176,-0.28376706,0.10167474,-0.052470967,-0.99414636,-0.99825604,-0.99843348,-0.9935531399999999,-0.9978503399999999,-0.99414636,-0.99992743
0.27746121,-0.017491016,-0.10635945,-0.99642843,-0.98467312,-0.99068266,-0.99673775,-0.98315067,-0.98933801,-0.9385725700000001,-0.5695147699999999,-0.82043241,0.84666751,0.68862147,0.8463095899999999,-0.9930175,-0.99997876,-0.99989631,-0.99982894,-0.1916099,-0.26627541,0.2049001,-0.9935489199999999,-0.99653821,-0.99632057,-0.99420648,-0.9978503399999999,-0.9935489199999999,-0.99991292
0.27394057,-0.013147584,-0.10543517,-0.99588454,-0.98801293,-0.98842553,-0.99654303,-0.98673408,-0.98773683,-0.9385725700000001,-0.5695147699999999,-0.82043241,0.84666751,0.69277077,0.84349892,-0.99180241,-0.99997167,-0.99989799,-0.99976899,-0.28922021,-0.20605938,-0.17358214,-0.99264098,-0.9949077,-0.99460938,-0.99420648,-0.99394448,-0.99264098,-0.99989269
